quest_id,name,state,zone,required_level,quest_level,earliest_completion_level,task_class,objective_summary,time_optimistic_min,time_central_min,time_pessimistic_min,distance_index,missing_group_prerequisites,missing_single_prerequisites,next_quest,route_flags,confidence,xp_at_35,xp_at_36,xp_at_37,xp_at_38,xp_at_39,xp_at_40,xp_at_41,xp_at_42,xp_at_43,xp_at_44,xp_at_45,xp_at_46,xp_at_47,xp_at_48,xp_at_49,xp_at_50,xp_at_51,xp_at_52,xp_at_53,xp_at_54
4809,冰风奇美拉角,future_level,冬泉谷,50,54,52,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x8/冰风奇美拉幼兽#7447@80%|冰风奇美拉#7448@80%|冰风破坏者#7449@80%,11.01,18.96,31.82,9.16,,4808,4810,drop_rate_required,low_until_manual_review,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800
4882,守护秘密,future_level,冬泉谷,52,59,52,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,,4883,automatic_route_candidate_missing,low_until_manual_review,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300
4883,守护秘密,future_level,冬泉谷,52,59,52,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,4882,,"automatic_route_candidate_missing,cross_zone_or_multi_zone",low_until_manual_review,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600
5083,冬泉火酒,future_level,冬泉谷,52,56,52,travel_dialogue_or_turnin,,0.9,1.4,2.4,0.0,,,5084,,medium_high,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400
5084,堕落熊怪,future_level,冬泉谷,52,56,52,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,5083,5085,cross_zone_or_multi_zone,low_until_manual_review,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600
5085,神秘的粘液,future_level,冬泉谷,52,56,52,travel_dialogue_or_turnin,,8.9,19.4,37.4,0.0,,5084,5086,cross_zone_or_multi_zone,low_until_manual_review,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600
5086,剧毒之水,future_level,冬泉谷,52,56,52,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x3/剧毒之水#7132@80%,12.36,26.38,50.39,0.0,,5085,5087,"cross_zone_or_multi_zone,drop_rate_required",low_until_manual_review,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900
5123,最后一片,future_level,冬泉谷,52,59,52,travel_dialogue_or_turnin,,0.9,1.4,2.4,0.0,,5087,,,medium_high,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300
5128,熊怪酋长的话,future_level,冬泉谷,52,59,52,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,5123,,cross_zone_or_multi_zone,low_until_manual_review,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600
6603,冬泉谷的麻烦！,future_level,冬泉谷,52,56,52,travel_dialogue_or_turnin,,2.6,3.67,5.92,30.56,,,5082,,medium_high,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
4496,擒虫先擒王,future_level,塔纳利斯,50,53,52,mixed_with_personal_item,item/multiple_creature_task_item_drops/x5/格里什异种蝎#6551@100%|格里什工蝎#6552@100%|格里什劫掠者#6553@100%|格里什毒刺蝎#6554@100%|格里什掘洞蝎#6555@100%|格里什虫巢卫士#10040@100%|格里什皇后#10041; item/multiple_creature_task_item_drops/xNone/魔暴龙#6498@26.02%|铁皮魔暴龙#6499@27.1%|霸王魔暴龙#6500@27.18%|剑龙#6501@31.08%|厚甲剑龙#6502@32.6%|刺尾剑龙#6503@32.34%|雷霆剑龙#6504@28.94%|暴掠龙#6505@31.72%,14.64,29.68,54.79,0.0,,,,"cross_zone_or_multi_zone,drop_rate_required,elite_or_rare_target",low_until_manual_review,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200
3822,克罗格鲁尔,future_level,燃烧平原,48,53,52,single_named_drop,item/single_named_creature_task_item/x1/克罗格鲁尔#8977@100%,9.68,20.67,39.36,0.0,,3821,,cross_zone_or_multi_zone,low_until_manual_review,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,15200
4022,烈焰精华,future_level,燃烧平原,52,54,52,single_creature_drop,item/single_regular_creature_task_item/x1/黑铁工头#5846@0.02%|重型作战傀儡#5854@0.02%|狂乱的黑色幼龙#9461@96.3504%,9.74,20.75,41.59,0.0,,3481,4024,"active_item_or_spell_use,cross_zone_or_multi_zone",low_until_manual_review,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800
4023,烈焰精华,future_level,燃烧平原,52,54,52,single_creature_drop,item/single_regular_creature_task_item/x1/黑铁工头#5846@0.02%|重型作战傀儡#5854@0.02%|狂乱的黑色幼龙#9461@96.3504%,9.74,20.75,41.59,0.0,,,4024,cross_zone_or_multi_zone,low_until_manual_review,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800
4061,机器的崛起,future_level,燃烧平原,52,54,52,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x10/巨型黑曜石元素#7032@80%|战争掠夺者#7039@80%|失控的掠夺者#8981@80%,20.24,40.5,72.31,0.0,,,4062,"cross_zone_or_multi_zone,drop_rate_required,elite_or_rare_target",low_until_manual_review,23600,23600,23600,23600,23600,23600,23600,23600,23600,23600,23600,23600,23600,23600,23600,23600,23600,23600,23600,23600
4062,机器的崛起,future_level,荒芜之地,52,54,52,travel_dialogue_or_turnin,,1.76,2.54,4.17,23.12,,4061,4063,,medium_high,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
5058,达尔松夫人的日记,future_level,西瘟疫之地,52,55,52,travel_dialogue_or_turnin,,0.9,1.4,2.4,0.0,,,,,medium_high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,寻找麦兰达,future_level,西瘟疫之地,52,60,52,travel_dialogue_or_turnin,,8.9,19.4,37.4,0.0,,5848,5862,cross_zone_or_multi_zone,low_until_manual_review,14300,14300,14300,14300,14300,14300,14300,14300,14300,14300,14300,14300,14300,14300,14300,14300,14300,14300,14300,14300
4521,冬泉谷的枭兽,future_level,费伍德森林,52,56,52,multi_target_shared_kill,kill/regular_shared_kills/x15/狂怒的枭兽#7451; kill/regular_shared_kills/x15/蓬毛枭兽#7450,26.37,47.95,86.14,0.0,,,4741,cross_zone_or_multi_zone,low_until_manual_review,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900
4721,冬泉谷的枭兽,future_level,费伍德森林,52,59,52,shared_kill,kill/regular_shared_kills/x10/狂暴枭兽#7454,18.34,42.24,88.21,0.0,,4741,,cross_zone_or_multi_zone,low_until_manual_review,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600
4741,冬泉谷的枭兽,future_level,费伍德森林,52,58,52,shared_kill,kill/regular_shared_kills/x13/月光枭兽#7453,18.71,42.87,89.32,0.0,,4521,4721,cross_zone_or_multi_zone,low_until_manual_review,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
6221,北方的死木熊怪,future_level,费伍德森林,45,55,52,multi_target_shared_kill,kill/regular_shared_kills/x5/死木守卫#7156; kill/regular_shared_kills/x5/死木复仇者#7157; kill/regular_shared_kills/x5/死木萨满祭司#7158,8.78,14.02,23.67,0.0,,,,"non_npc_finish_or_missing_finish,non_npc_start_or_missing_start",medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7741,翡翠议会的奖励,future_level,费伍德森林,52,59,52,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,,,"automatic_route_candidate_missing,non_npc_finish_or_missing_finish,non_npc_start_or_missing_start",low_until_manual_review,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600
8461,北方的死木熊怪,future_level,费伍德森林,45,55,52,multi_target_shared_kill,kill/regular_shared_kills/x6/死木守卫#7156; kill/regular_shared_kills/x6/死木复仇者#7157; kill/regular_shared_kills/x6/死木萨满祭司#7158,10.6,16.87,28.44,4.68,,,,,medium,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300
6021,流亡者塞达尔,future_level,东瘟疫之地,50,55,53,single_named_drop,item/single_named_creature_task_item/x1/流亡者塞达尔#12250@100%,7.58,10.54,16.57,109.48,,,,,medium,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200
5057,以往的努力,future_level,冬泉谷,53,60,53,travel_dialogue_or_turnin,,0.9,1.4,2.4,0.0,,5056,,,medium_high,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500
5082,冬泉熊怪的威胁,future_level,冬泉谷,52,56,53,multi_target_shared_kill,kill/regular_shared_kills/x8/冬泉探路者#7442; kill/regular_shared_kills/x8/冬泉巢穴守卫#7440; kill/regular_shared_kills/x8/冬泉图腾师#7441,14.46,22.36,36.81,21.98,,6603,,,medium,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900
3506,叛徒,future_level,奥格瑞玛,44,56,53,single_named_drop,item/single_named_creature_task_item/x1/大法师雷姆托里#8578@100%,2.64,5.6,12.24,,,3505,3507,"active_item_or_spell_use,automatic_route_candidate_missing",low_until_manual_review,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600
4301,强大的尤尔查,future_level,安戈洛环形山,50,55,53,single_named_drop,item/single_named_creature_task_item/x1/尤尔查#9622@100%,7.16,9.98,15.7,126.99,,4289,,,medium,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300
3510,恶魔之名,future_level,艾萨拉,45,58,53,mixed_with_personal_item,item/multiple_creature_task_item_drops/xNone/赫塔拉#6140@100%; item/multiple_creature_task_item_drops/xNone/赫塔拉#6140@100%; item/multiple_creature_task_item_drops/xNone/赫塔拉#6140@100%,5.86,8.8,13.91,41.0,,3509,3511,drop_rate_required,low_until_manual_review,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
4971,时间问题,future_level,西瘟疫之地,53,56,53,single_named_kill,kill/single_named_or_rare_kill/x1/时光寄生虫#10717,1.42,2.28,3.95,0.0,,,,active_item_or_spell_use,medium_high,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900
4972,找回时间,future_level,西瘟疫之地,53,56,53,world_object_item_collection,item/task_item_world_object_pickup/x5/Small Lockbox#175802@100%,5.07,7.68,11.45,8.85,,4971,,object_respawn_and_multi_click_unknown,low_until_manual_review,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900
4985,大自然的苦楚,future_level,西瘟疫之地,51,56,53,shared_kill,kill/regular_shared_kills/x8/生病的灰熊#1816,7.51,12.32,21.29,28.03,,4984,,active_item_or_spell_use,medium_high,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600
5231,目标：达尔松之泪,future_level,西瘟疫之地,50,55,53,single_named_drop,item/single_named_creature_task_item/x1/护锅者玛维诺斯#11077@100%,9.68,20.67,39.35,0.0,,5230,5232,"active_item_or_spell_use,cross_zone_or_multi_zone",low_until_manual_review,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300
6004,未竟的事业,future_level,西瘟疫之地,50,56,53,multi_target_shared_kill,kill/regular_shared_kills/x2/血色医者#10605; kill/regular_shared_kills/x2/血色猎人#1831; kill/regular_shared_kills/x2/血色法师#1826; kill/regular_shared_kills/x2/血色骑士#1833,6.08,8.87,14.16,33.4,,,6023,,medium,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900
2937,召唤沙德拉,future_level,辛特兰,40,55,53,single_named_drop,item/single_named_creature_task_item/x1/沙德拉#2707@100%,11.67,23.71,44.4,,,2936,,"automatic_route_candidate_missing,cross_zone_or_multi_zone,elite_or_rare_target",low_until_manual_review,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500,24500
5211,达隆郡的保卫者,future_level,东瘟疫之地,50,55,54,shared_kill,kill/regular_shared_kills/x15/达隆郡居民的灵魂#11064,10.01,17.07,29.97,0.0,,5241,,active_item_or_spell_use,medium_high,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300
5542,恶魔之犬,future_level,东瘟疫之地,52,56,54,multi_target_shared_kill,kill/regular_shared_kills/x20/天灾幼犬#8596; kill/regular_shared_kills/x5/天灾犬#8597; kill/regular_shared_kills/x5/狂怒的天灾犬#8598,21.46,31.82,50.83,98.43,,,,,medium,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900
5781,遗忘的记忆,future_level,东瘟疫之地,52,57,54,single_named_drop,item/single_named_creature_task_item/x1/米库提奥·污血#11886@100%,2.1,3.48,5.88,0.0,,5742,5845,,medium,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500
6022,杀戮的理由,future_level,东瘟疫之地,54,58,54,item_source_not_in_questie,item/item_source_not_in_questie/x10/,5.9,11.4,22.4,0.0,,,,active_item_or_spell_use,low_until_manual_review,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
6024,哈米亚的请求,future_level,东瘟疫之地,54,60,54,single_named_drop,item/single_named_creature_task_item/x1/渗透者哈米亚#12248@100%,10.45,15.24,25.28,156.46,,,,active_item_or_spell_use,medium,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100
6026,狮子大开口,future_level,东瘟疫之地,54,58,54,mixed_objectives,item/item_source_not_in_questie/x2/; item/item_source_not_in_questie/x1/; item/item_source_not_in_questie/x8/; item/item_source_not_in_questie/x8/,10.99,21.53,44.59,1.78,,,6041,,low_until_manual_review,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
6041,烟鬼的炸药,future_level,东瘟疫之地,54,58,54,shared_kill,kill/regular_shared_kills/x8/天灾建筑#12247,7.71,10.62,16.68,112.68,,6026,,active_item_or_spell_use,medium_high,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
6042,讨厌的蝙蝠,future_level,东瘟疫之地,54,58,54,multi_target_shared_kill,kill/regular_shared_kills/x20/毒性天灾蝙蝠#8601; kill/regular_shared_kills/x10/巨型天灾蝙蝠#8602,21.2,31.59,50.65,75.69,,,,,medium,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
6133,游侠之王的命令,future_level,东瘟疫之地,54,60,54,mixed_with_personal_item,kill/regular_shared_kills/xNone/巡路者#8565; kill/regular_shared_kills/xNone/游侠#8564; kill/regular_shared_kills/xNone/护林者#8563; item/task_item_world_object_pickup/xNone/Quel'Thalas Registry#177747@100%,10.45,16.67,29.28,119.05,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100,19100
977,雪怪计划！,future_level,冬泉谷,52,58,54,multi_creature_personal_drop,item/multiple_creature_task_item_drops/x2/冰蓟雪人女王#7459@80%|冰蓟雪人王#7460@80%,4.72,7.61,15.16,17.96,,3783,5163,drop_rate_required,low_until_manual_review,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500,13500
5054,碎齿熊尤西乌斯,future_level,冬泉谷,53,56,54,single_named_kill,kill/single_named_or_rare_kill/x1/尤西乌斯#10806,3.03,4.33,7.01,28.93,,,5055,,medium_high,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900,16900
5055,冰风奇美拉布鲁米兰,future_level,冬泉谷,53,58,54,single_named_kill,kill/single_named_or_rare_kill/x1/布鲁米兰#10807,3.79,5.71,9.52,39.86,,5054,5056,,medium_high,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
5056,希洛塔姆,future_level,冬泉谷,53,60,54,single_named_kill,kill/single_named_or_rare_kill/x1/希洛塔姆#10737,1.75,3.45,6.95,0.0,,5055,,,medium_high,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800
5087,冬泉信使,future_level,冬泉谷,52,57,54,single_named_drop,item/single_named_creature_task_item/x1/冬泉信使#10916@100%,9.85,21.04,40.1,22.36,,5086,5121,cross_zone_or_multi_zone,low_until_manual_review,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500,17500
5121,冬泉酋长,future_level,冬泉谷,52,59,54,single_named_kill,kill/single_named_or_rare_kill/x1/冬泉酋长#10738,6.03,9.09,15.61,77.8,,5087,,,medium_high,23200,23200,23200,23200,23200,23200,23200,23200,23200,23200,23200,23200,23200,23200,23200,23200,23200,23200,23200,23200
5163,雪怪计划！,future_level,冬泉谷,52,58,54,multi_target_shared_kill,kill/regular_shared_kills/xNone/莱加奇#10978; kill/regular_shared_kills/xNone/斯普琳科#7583; kill/regular_shared_kills/xNone/奎克希尔#10977,10.15,21.32,40.51,1.25,,977,,cross_zone_or_multi_zone,low_until_manual_review,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500,22500
10046,跨越黑暗之门,future_level,地狱火半岛,54,60,54,travel_dialogue_or_turnin,,1.9,4.4,10.4,,,,,"automatic_route_candidate_missing,non_npc_finish_or_missing_finish,non_npc_start_or_missing_start",low_until_manual_review,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500
4507,捕捉皇后,future_level,塔纳利斯,50,54,54,single_named_drop,item/single_named_creature_task_item/x1/格里什皇后#10041@100%,1.78,2.82,4.6,0.0,,4496,,,medium,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800,15800
1018,新的边疆,future_level,奥格瑞玛,54,55,54,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,,1123,cross_zone_or_multi_zone,low_until_manual_review,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650
8276,夺回希利苏斯,future_level,奥格瑞玛,54,55,54,travel_dialogue_or_turnin,,8.9,19.4,37.4,,,,8280,cross_zone_or_multi_zone,low_until_manual_review,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100
3962,结伴而行,future_level,安戈洛环形山,47,56,54,mixed_with_personal_item,kill/elite_or_boss_shared_kills/xNone/火焰使者#9376; item/task_item_world_object_pickup/xNone/Ornate Chest#164910@100%,6.3,10.46,19.14,83.74,,3961,,"elite_or_rare_target,object_respawn_and_multi_click_unknown",low_until_manual_review,21100,21100,21100,21100,21100,21100,21100,21100,21100,21100,21100,21100,21100,21100,21100,21100,21100,21100,21100,21100
