quest_id,name,status,zone,required_level,quest_level,xp_db_level,xp_db_base,earliest_completion_level,xp_at_earliest_completion,task_class,objectives,time_optimistic_min,time_central_min,time_pessimistic_min,xp_per_central_minute,distance_index,pre_single,pre_group,next_quest,route_flags,confidence,manual_review
8461,北方的死木熊怪,future_level_band,费伍德森林,45,55,55,8170,52,16300,multi_target_shared_kill,kill:regular_shared_kills:count=6:sources=死木守卫; kill:regular_shared_kills:count=6:sources=死木复仇者; kill:regular_shared_kills:count=6:sources=死木萨满祭司,10.6,16.87,28.44,966.2,4.68,,,,,medium,
6021,流亡者塞达尔,future_level_band,东瘟疫之地,50,55,55,6100,53,12200,single_named_drop,item:single_named_creature_task_item:count=1:sources=流亡者塞达尔,7.57,10.54,18.74,1157.5,109.48,,,,,medium,
5057,以往的努力,future_level_band,冬泉谷,53,60,60,4750,53,9500,travel_dialogue_or_turnin,,0.9,1.4,2.4,6785.7,0.0,5056,,,,medium_high,
5082,冬泉熊怪的威胁,future_level_band,冬泉谷,52,56,56,8450,53,16900,multi_target_shared_kill,kill:regular_shared_kills:count=8:sources=冬泉探路者; kill:regular_shared_kills:count=8:sources=冬泉巢穴守卫; kill:regular_shared_kills:count=8:sources=冬泉图腾师,14.46,22.36,36.81,755.8,21.98,6603,,,,medium,
3506,叛徒,future_level_band,奥格瑞玛,44,56,56,6300,53,12600,single_named_drop,item:single_named_creature_task_item:count=1:sources=大法师雷姆托里,2.64,5.6,14.08,2250.0,,3505,,3507,"active_item_or_spell_use,automatic_route_candidate_missing",low_until_manual_review,not_in_world_candidate_union
4301,强大的尤尔查,future_level_band,安戈洛环形山,50,55,55,8170,53,16300,single_named_drop,item:single_named_creature_task_item:count=1:sources=尤尔查,7.16,9.98,17.87,1633.3,126.99,4289,,,,medium,
3510,恶魔之名,future_level_band,艾萨拉,45,58,58,9020,53,18000,mixed_with_personal_item,item:multiple_creature_task_item_drops:count=None:sources=赫塔拉; item:multiple_creature_task_item_drops:count=None:sources=赫塔拉; item:multiple_creature_task_item_drops:count=None:sources=赫塔拉,5.88,20.94,64.11,859.6,41.0,3509,,3511,drop_rate_required,low_until_manual_review,"objective_count:missing_counts,server_drop_rate_needed"
4971,时间问题,future_level_band,西瘟疫之地,53,56,56,8450,53,16900,single_named_kill,kill:single_named_or_rare_kill:count=1:sources=时光寄生虫,1.42,2.28,3.95,7412.3,0.0,,,,active_item_or_spell_use,medium_high,
4972,找回时间,future_level_band,西瘟疫之地,53,56,56,8450,53,16900,world_object_item_collection,item:task_item_world_object_pickup:count=5:sources=Small Lockbox,3.38,5.27,11.64,3206.8,8.85,4971,,,object_respawn_and_multi_click_unknown,low_until_manual_review,
4985,大自然的苦楚,future_level_band,西瘟疫之地,51,56,56,6300,53,12600,shared_kill,kill:regular_shared_kills:count=8:sources=生病的灰熊,7.51,12.32,21.29,1022.7,28.03,4984,,,active_item_or_spell_use,medium_high,
5231,目标：达尔松之泪,future_level_band,西瘟疫之地,50,55,55,8170,53,16300,single_named_drop,item:single_named_creature_task_item:count=1:sources=护锅者玛维诺斯,9.68,20.67,41.3,788.6,0.0,5230,,5232,"active_item_or_spell_use,cross_zone_or_multi_zone",low_until_manual_review,
6004,未竟的事业,future_level_band,西瘟疫之地,50,56,56,8450,53,16900,multi_target_shared_kill,kill:regular_shared_kills:count=2:sources=血色医者; kill:regular_shared_kills:count=2:sources=血色猎人; kill:regular_shared_kills:count=2:sources=血色法师; kill:regular_shared_kills:count=2:sources=血色骑士,6.08,8.87,14.16,1905.3,33.4,,,6023,,medium,
2937,召唤沙德拉,future_level_band,辛特兰,40,55,55,12250,53,24500,single_named_drop,item:single_named_creature_task_item:count=1:sources=沙德拉,11.67,25.21,56.4,971.8,,2936,,,"automatic_route_candidate_missing,cross_zone_or_multi_zone,elite_or_rare_target",low_until_manual_review,not_in_world_candidate_union
5211,达隆郡的保卫者,future_level_band,东瘟疫之地,50,55,55,8170,54,16300,shared_kill,kill:regular_shared_kills:count=15:sources=达隆郡居民的灵魂,10.01,17.07,29.97,954.9,0.0,5241,,,active_item_or_spell_use,medium_high,
5542,恶魔之犬,future_level_band,东瘟疫之地,52,56,56,8450,54,16900,multi_target_shared_kill,kill:regular_shared_kills:count=20:sources=天灾幼犬; kill:regular_shared_kills:count=5:sources=天灾犬; kill:regular_shared_kills:count=5:sources=狂怒的天灾犬,21.46,31.82,50.83,531.1,98.43,,,,,medium,
5781,遗忘的记忆,future_level_band,东瘟疫之地,52,57,57,8730,54,17500,single_named_drop,item:single_named_creature_task_item:count=1:sources=米库提奥·污血,2.1,3.48,9.36,5028.7,0.0,5742,,5845,,medium,
6022,杀戮的理由,future_level_band,东瘟疫之地,54,58,58,9020,54,18000,item_source_not_in_questie,item:item_source_not_in_questie:count=10:sources=,5.9,11.4,22.4,1578.9,0.0,,,,active_item_or_spell_use,low_until_manual_review,"item_source_missing:15448,objective_count:ambiguous_extra_numbers"
6024,哈米亚的请求,future_level_band,东瘟疫之地,54,60,60,9550,54,19100,single_named_drop,item:single_named_creature_task_item:count=1:sources=渗透者哈米亚,10.44,15.25,31.0,1252.5,156.46,,,,active_item_or_spell_use,medium,
6026,狮子大开口,future_level_band,东瘟疫之地,54,58,58,9020,54,18000,mixed_objectives,item:item_source_not_in_questie:count=2:sources=; item:item_source_not_in_questie:count=1:sources=; item:item_source_not_in_questie:count=8:sources=; item:item_source_not_in_questie:count=8:sources=,10.99,21.53,44.59,836.0,1.78,,,6041,,low_until_manual_review,"item_source_missing:10560,item_source_missing:10562,item_source_missing:11128,item_source_missing:12359"
6041,烟鬼的炸药,future_level_band,东瘟疫之地,54,58,58,9020,54,18000,shared_kill,kill:regular_shared_kills:count=8:sources=天灾建筑,7.71,10.62,16.68,1694.9,112.68,6026,,,active_item_or_spell_use,medium_high,
6042,讨厌的蝙蝠,future_level_band,东瘟疫之地,54,58,58,9020,54,18000,multi_target_shared_kill,kill:regular_shared_kills:count=20:sources=毒性天灾蝙蝠; kill:regular_shared_kills:count=10:sources=巨型天灾蝙蝠,21.2,31.59,50.65,569.8,75.69,,,,,medium,
6133,游侠之王的命令,future_level_band,东瘟疫之地,54,60,60,9550,54,19100,mixed_with_personal_item,kill:regular_shared_kills:count=None:sources=巡路者; kill:regular_shared_kills:count=None:sources=游侠; kill:regular_shared_kills:count=None:sources=护林者; item:task_item_world_object_pickup:count=None:sources=Quel'Thalas Registry,10.12,16.19,29.72,1179.7,119.05,,,,object_respawn_and_multi_click_unknown,low_until_manual_review,objective_count:missing_counts
977,雪怪计划！,future_level_band,冬泉谷,52,58,58,6750,54,13500,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=2:sources=冰蓟雪人女王,冰蓟雪人王",3.78,13.15,41.54,1026.6,17.96,3783,,5163,drop_rate_required,low_until_manual_review,server_drop_rate_needed
5054,碎齿熊尤西乌斯,future_level_band,冬泉谷,53,56,56,8450,54,16900,single_named_kill,kill:single_named_or_rare_kill:count=1:sources=尤西乌斯,3.03,4.33,7.01,3903.0,28.93,,,5055,,medium_high,
5055,冰风奇美拉布鲁米兰,future_level_band,冬泉谷,53,58,58,9020,54,18000,single_named_kill,kill:single_named_or_rare_kill:count=1:sources=布鲁米兰,3.79,5.71,9.52,3152.4,39.86,5054,,5056,,medium_high,
5056,希洛塔姆,future_level_band,冬泉谷,53,60,60,11900,54,23800,single_named_kill,kill:single_named_or_rare_kill:count=1:sources=希洛塔姆,1.75,3.45,6.95,6898.6,0.0,5055,,,,medium_high,
5087,冬泉信使,future_level_band,冬泉谷,52,57,57,8730,54,17500,single_named_drop,item:single_named_creature_task_item:count=1:sources=冬泉信使,9.85,21.04,42.79,831.7,22.36,5086,,5121,cross_zone_or_multi_zone,low_until_manual_review,
5121,冬泉酋长,future_level_band,冬泉谷,52,59,59,11600,54,23200,single_named_kill,kill:single_named_or_rare_kill:count=1:sources=冬泉酋长,6.03,9.09,15.61,2552.3,77.8,5087,,,,medium_high,
5163,雪怪计划！,future_level_band,冬泉谷,52,58,58,11250,54,22500,multi_target_shared_kill,kill:regular_shared_kills:count=None:sources=莱加奇; kill:regular_shared_kills:count=None:sources=斯普琳科; kill:regular_shared_kills:count=None:sources=奎克希尔,10.15,21.32,40.51,1055.3,1.25,977,,,cross_zone_or_multi_zone,low_until_manual_review,objective_count:missing_counts
10046,跨越黑暗之门,future_level_band,地狱火半岛,54,60,60,4750,54,9500,travel_dialogue_or_turnin,,1.9,4.4,10.4,2159.1,,,,,"automatic_route_candidate_missing,non_npc_finish_or_missing_finish,non_npc_start_or_missing_start",low_until_manual_review,not_in_world_candidate_union
4507,捕捉皇后,future_level_band,塔纳利斯,50,54,54,7890,54,15800,single_named_drop,item:single_named_creature_task_item:count=1:sources=格里什皇后,1.78,2.82,6.8,5602.8,0.0,4496,,,,medium,
1018,新的边疆,future_level_band,奥格瑞玛,54,55,55,815,54,1650,travel_dialogue_or_turnin,,8.9,19.4,37.4,85.1,,,,1123,cross_zone_or_multi_zone,low_until_manual_review,
8276,夺回希利苏斯,future_level_band,奥格瑞玛,54,55,55,4050,54,8100,travel_dialogue_or_turnin,,8.9,19.4,37.4,417.5,,,,8280,cross_zone_or_multi_zone,low_until_manual_review,
3962,结伴而行,future_level_band,安戈洛环形山,47,56,56,10550,54,21100,mixed_with_personal_item,kill:elite_or_boss_shared_kills:count=None:sources=火焰使者; item:task_item_world_object_pickup:count=None:sources=Ornate Chest,5.96,9.97,19.58,2116.3,83.74,3961,,,"elite_or_rare_target,object_respawn_and_multi_click_unknown",low_until_manual_review,objective_count:missing_counts
4244,找回A-Me 01,future_level_band,安戈洛环形山,48,53,53,5700,54,11400,single_creature_drop,"item:single_regular_creature_task_item:count=1:sources=科朗克,霜狼伐木机,雷矛伐木机,7:XT",9.51,24.44,53.66,466.4,0.0,4243,,,"cross_zone_or_multi_zone,elite_or_rare_target",low_until_manual_review,
4292,拉克维的诱饵,future_level_band,安戈洛环形山,48,56,56,10550,54,21100,single_named_drop,item:single_named_creature_task_item:count=1:sources=拉克维,1.78,2.82,6.8,7482.3,0.0,4291,,,active_item_or_spell_use,medium,
1125,南风村的灵魂,future_level_band,希利苏斯,54,55,55,8170,54,16300,multi_target_shared_kill,kill:regular_shared_kills:count=8:sources=被折磨的德鲁伊; kill:regular_shared_kills:count=8:sources=被折磨的哨兵,11.03,17.46,29.52,933.6,77.85,1124,,1126,active_item_or_spell_use,medium,
1126,塔中之巢,future_level_band,希利苏斯,54,57,57,8730,54,17500,single_named_drop,item:single_named_creature_task_item:count=1:sources=亚什伏击者,1.86,3.06,7.86,5719.0,0.0,1125,,6844,,medium,
6844,档案管理员阿姆伯尔,future_level_band,希利苏斯,54,57,57,4350,54,8700,travel_dialogue_or_turnin,,8.9,19.4,37.4,448.5,,1126,,6845,cross_zone_or_multi_zone,low_until_manual_review,
8277,沙漠中的剧毒,future_level_band,希利苏斯,54,55,55,8170,54,16300,mixed_with_personal_item,item:multiple_creature_task_item_drops:count=8:sources=石鞭蝎; item:multiple_creature_task_item_drops:count=8:sources=掠沙蜘蛛,14.94,57.66,180.1,282.7,23.47,,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
8278,诺格的最后一线希望,future_level_band,希利苏斯,54,57,57,8730,54,17500,mixed_with_personal_item,item:multiple_creature_task_item_drops:count=3:sources=石鞭掠夺者; item:multiple_creature_task_item_drops:count=3:sources=石鞭巨钳蝎; item:multiple_creature_task_item_drops:count=3:sources=石行蜘蛛,11.55,52.34,183.21,334.4,83.32,8277,,,drop_rate_required,low_until_manual_review,server_drop_rate_needed
8279,暮光词典,future_level_band,希利苏斯,54,60,60,11900,54,23800,mixed_with_personal_item,item:multiple_creature_task_item_drops:count=3:sources=暮光守护者玛恩纳; item:multiple_creature_task_item_drops:count=None:sources=暮光守护者埃克斯特; item:multiple_creature_task_item_drops:count=None:sources=暮光守护者哈弗斯,8.5,44.04,182.56,540.4,98.52,8285,,8287,"active_item_or_spell_use,drop_rate_required",low_until_manual_review,"objective_count:missing_counts,server_drop_rate_needed"
8280,保护补给线,future_level_band,希利苏斯,54,55,55,8170,54,16300,shared_kill,kill:regular_shared_kills:count=15:sources=掘泥打击者,8.77,13.29,21.8,1226.5,23.47,"8275,8276",,8281,,medium_high,
8281,确保安全,future_level_band,希利苏斯,54,57,57,8730,54,17500,shared_kill,kill:regular_shared_kills:count=20:sources=掘泥摧毁者,15.88,31.04,57.75,563.8,39.93,8280,,,,medium_high,
8282,诺格的背包,future_level_band,希利苏斯,54,58,58,9020,54,18000,world_object_item_collection,item:task_item_world_object_pickup:count=1:sources=Noggle's Satchel,3.58,5.08,9.16,3543.3,106.7,8278,,,object_respawn_and_multi_click_unknown,low_until_manual_review,
8283,通缉：死亡弯钩,future_level_band,希利苏斯,54,59,59,11600,54,23200,single_named_drop,item:single_named_creature_task_item:count=1:sources=死亡弯钩,5.49,11.26,34.6,2060.4,113.32,,,,elite_or_rare_target,medium,
8284,暮光的秘密,future_level_band,希利苏斯,54,58,58,9020,54,18000,multi_creature_personal_drop,item:multiple_creature_task_item_drops:count=8:sources=旋风入侵者,9.61,38.5,131.79,467.5,77.66,,,8285,"active_item_or_spell_use,drop_rate_required",low_until_manual_review,server_drop_rate_needed
8285,沙漠隐士,future_level_band,希利苏斯,54,59,59,6950,54,13900,travel_dialogue_or_turnin,,1.65,2.4,3.95,5791.7,35.32,8284,,8279,,medium_high,
8287,摆脱困境,future_level_band,希利苏斯,54,60,60,9550,54,19100,travel_dialogue_or_turnin,,1.75,2.53,4.15,7549.4,39.87,8279,,,,medium_high,
8323,真正的信徒,future_level_band,希利苏斯,54,59,59,9310,54,18600,multi_creature_personal_drop,"item:multiple_creature_task_item_drops:count=10:sources=暮光守护者哈弗斯,暮光复仇者,暮光地王,暮光唤石者",14.81,73.61,304.48,252.7,85.19,8279,,,"active_item_or_spell_use,drop_rate_required,elite_or_rare_target",low_until_manual_review,server_drop_rate_needed
1004,新的边疆,future_level_band,幽暗城,54,55,55,815,54,1650,travel_dialogue_or_turnin,,8.9,19.4,37.4,85.1,,,,1123,cross_zone_or_multi_zone,low_until_manual_review,
5961,女妖之王的勇士,future_level_band,幽暗城,54,56,56,2110,54,4200,travel_dialogue_or_turnin,,8.9,19.4,37.4,216.5,,,,,cross_zone_or_multi_zone,low_until_manual_review,
1124,废土,future_level_band,月光林地,54,55,55,4050,54,8100,travel_dialogue_or_turnin,,8.9,19.4,37.4,417.5,,"1123,6762",,1125,cross_zone_or_multi_zone,low_until_manual_review,
1185,壳中的东西...,future_level_band,月光林地,54,57,57,4350,54,8700,travel_dialogue_or_turnin,,0.9,1.4,2.4,6214.3,0.0,6845,,,,medium_high,
6845,发现过去的秘密,future_level_band,月光林地,54,57,57,10900,54,21800,travel_dialogue_or_turnin,,1.72,2.8,4.74,7785.7,11.69,6844,,,,medium_high,
5060,被锁起来的农夫,future_level_band,西瘟疫之地,52,55,55,10200,54,20400,single_named_drop,item:single_named_creature_task_item:count=1:sources=农夫达尔松,1.78,2.82,6.8,7234.0,0.0,,,,,medium,
5233,目标：嚎哭鬼屋,future_level_band,西瘟疫之地,50,55,55,8170,54,16300,single_named_drop,item:single_named_creature_task_item:count=1:sources=护锅者拉扎奇,9.65,20.61,41.12,790.9,0.0,5232,,5234,"active_item_or_spell_use,cross_zone_or_multi_zone",low_until_manual_review,
5235,目标：盖罗恩农场,future_level_band,西瘟疫之地,50,58,58,9020,54,18000,single_named_drop,item:single_named_creature_task_item:count=1:sources=护锅者索瓦斯,9.95,21.43,44.5,839.9,0.0,5234,,5236,"active_item_or_spell_use,cross_zone_or_multi_zone",low_until_manual_review,
5342,巴罗夫的继承人,future_level_band,西瘟疫之地,52,60,60,11900,54,23800,single_named_drop,item:single_named_creature_task_item:count=1:sources=维尔顿·巴罗夫,11.74,27.71,72.15,858.9,0.0,5341,,,"cross_zone_or_multi_zone,elite_or_rare_target",low_until_manual_review,
6023,未完的任务,future_level_band,西瘟疫之地,50,57,57,8730,54,17500,multi_target_shared_kill,kill:regular_shared_kills:count=None:sources=猎人莱德雷; kill:regular_shared_kills:count=None:sources=骑士杜尔根,2.4,3.7,6.22,4729.7,9.82,6004,,6025,,low_until_manual_review,objective_count:missing_counts
2681,禁锢我们的石头,future_level_band,诅咒之地,45,57,57,10900,54,21800,multi_target_shared_kill,kill:regular_shared_kills:count=9:sources=拉瑟莱克的仆从; kill:regular_shared_kills:count=3:sources=戈洛尔的仆从; kill:regular_shared_kills:count=3:sources=奥利斯塔的仆从; kill:regular_shared_kills:count=3:sources=瑟温妮的仆从,18.9,35.31,63.96,617.4,0.0,2801,,2702,"active_item_or_spell_use,cross_zone_or_multi_zone",low_until_manual_review,
3627,收集破碎的护符,future_level_band,诅咒之地,45,60,60,11900,54,23800,mixed_with_personal_item,item:multiple_creature_task_item_drops:count=None:sources=大法师奥利斯塔; item:multiple_creature_task_item_drops:count=None:sources=毁灭者戈洛尔; item:multiple_creature_task_item_drops:count=None:sources=瑟温妮,20.25,116.67,467.4,204.0,0.0,3626,,3628,"cross_zone_or_multi_zone,drop_rate_required,elite_or_rare_target",low_until_manual_review,"objective_count:missing_counts,server_drop_rate_needed"
3628,恶魔拉瑟莱克,future_level_band,诅咒之地,45,60,60,14300,54,28600,single_named_drop,item:single_named_creature_task_item:count=1:sources=污染者拉瑟莱克,8.36,21.82,86.58,1310.7,,3627,,,"active_item_or_spell_use,automatic_route_candidate_missing,elite_or_rare_target",low_until_manual_review,not_in_world_candidate_union
5204,光明的惩戒,future_level_band,费伍德森林,49,57,57,6500,54,13000,single_named_kill,kill:single_named_or_rare_kill:count=1:sources=拉凯雅,3.39,4.81,7.76,2702.7,37.57,5203,,5385,,medium_high,
5242,最终一击,future_level_band,费伍德森林,48,58,58,13500,54,27000,mixed_with_personal_item,kill:regular_shared_kills:count=None:sources=米莱恩; kill:regular_shared_kills:count=None:sources=萨莉亚; item:multiple_creature_task_item_drops:count=None:sources=暗影领主费尔丹,6.5,12.88,30.22,2096.3,74.89,5165,,,drop_rate_required,low_until_manual_review,"objective_count:missing_counts,server_drop_rate_needed"
1000,新的边疆,future_level_band,雷霆崖,54,55,55,815,54,1650,travel_dialogue_or_turnin,,4.1,6.88,11.54,239.8,45.69,,,1123,,medium_high,
